,product_data_storage,csat_score,articles_viewed,smartphone_notifications_viewed,marketing_emails_clicked,social_media_ads_viewed,minutes_customer_support,months_active,churned,product_travel_expense_Free-Trial,product_travel_expense_No,product_payroll_Free-Trial,product_payroll_No,product_accounting_Free-Trial,product_accounting_No,us_region_East South Central,us_region_Middle Atlantic,us_region_Mountain,us_region_New England,us_region_Pacific,us_region_South Atlantic,us_region_West North Central,us_region_West South Central,company_size_10-50,company_size_100-250,company_size_50-100,company_size_self-employed
872,500,9,7,0,19,0,1.4,7.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
873,2048,10,3,0,18,1,0.0,9.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
874,200,9,2,0,16,1,13.4,3.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
875,2048,10,7,0,18,0,19.3,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
876,1024,10,5,0,8,0,0.0,4.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
877,1024,9,2,1,19,1,0.0,3.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
878,1024,9,6,0,15,1,4.4,3.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
879,2048,9,2,0,13,1,0.0,4.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
880,1024,9,7,0,17,0,0.0,4.0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
881,1024,10,8,0,22,0,6.8,4.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
882,1024,9,7,1,14,0,0.0,3.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
883,5120,7,5,0,16,1,8.7,4.0,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
884,1024,8,6,0,10,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
885,500,9,4,0,13,0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
886,500,9,1,1,18,0,0.0,2.0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
887,2048,8,4,0,19,1,0.0,4.0,1.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
888,2048,10,6,1,17,0,0.0,7.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
889,2048,9,7,0,16,0,0.0,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
890,500,10,6,1,17,0,0.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
891,2048,9,6,0,19,0,0.0,3.0,1.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
892,1024,10,4,0,11,0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
893,2048,10,4,0,15,1,0.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
894,2048,9,2,0,14,0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
895,500,10,7,1,20,0,10.5,3.0,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
896,200,10,5,0,10,0,0.0,5.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
897,2048,10,2,0,19,0,0.0,2.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
898,2048,9,5,0,16,0,0.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
899,2048,5,4,2,17,0,0.0,2.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
900,5120,9,4,1,17,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
901,2048,9,3,0,12,1,0.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
902,1024,10,3,0,21,0,0.0,3.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
903,2048,9,2,0,14,1,0.0,3.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
904,1024,10,6,0,13,0,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
905,1024,10,5,0,21,2,4.0,8.0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
906,1024,10,4,1,18,0,15.4,3.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
907,200,9,4,0,17,1,0.0,3.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
908,1024,8,4,0,16,0,0.0,2.0,1.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
909,2048,10,5,1,14,0,7.7,2.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
910,1024,9,2,0,13,0,0.0,3.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
911,500,10,2,0,11,0,31.9,3.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
912,2048,9,2,0,17,0,0.0,3.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
913,2048,10,6,0,12,1,12.6,5.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
914,200,10,4,1,14,2,0.0,5.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
915,1024,9,1,1,19,0,0.0,2.0,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
916,200,9,3,0,13,0,0.0,3.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
917,1024,9,2,1,14,0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
918,500,9,4,0,16,0,0.0,1.0,1.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
919,1024,9,5,0,14,0,2.0,4.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
920,200,8,5,2,16,0,7.1,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
921,500,10,3,0,17,1,49.5,3.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
922,500,9,1,1,17,0,8.4,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
923,1024,9,4,1,17,0,0.0,4.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
924,1024,9,5,0,19,1,0.0,3.0,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
925,2048,10,5,1,17,0,0.0,4.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
926,200,9,5,1,14,2,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
927,200,10,4,0,12,0,0.0,7.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
928,500,8,2,0,17,1,0.0,2.0,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
929,1024,9,3,1,9,0,7.5,4.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
930,1024,9,4,0,15,1,0.0,5.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
931,200,8,6,0,17,1,0.0,4.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
932,2048,8,4,0,16,0,0.0,3.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
933,1024,10,2,0,16,1,0.0,5.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
934,1024,10,3,0,16,0,0.0,3.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
935,1024,8,2,1,11,1,0.0,4.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
936,1024,7,5,0,12,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
937,2048,10,5,1,18,0,2.7,3.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
938,2048,7,3,0,12,0,0.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
939,1024,10,3,0,13,0,0.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
940,1024,9,2,1,19,0,12.4,2.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
941,500,10,5,1,22,0,16.0,4.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
942,1024,8,4,0,16,1,0.0,3.0,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
943,2048,10,4,0,13,2,0.0,5.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
944,5120,8,2,0,14,0,0.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
945,1024,10,4,0,19,0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
946,5120,10,4,0,14,1,0.0,8.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
947,500,10,3,1,17,0,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
948,500,9,1,0,18,0,0.0,5.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
949,200,10,4,0,17,0,0.0,9.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
950,2048,9,6,0,14,1,0.0,2.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
951,2048,9,2,1,22,1,0.0,1.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
952,200,9,3,0,21,1,0.0,3.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
953,1024,10,6,0,15,0,1.1,8.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
954,500,9,4,0,26,1,0.0,7.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
955,2048,9,6,0,13,0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
956,500,9,6,1,22,0,0.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
957,5120,9,3,0,20,1,0.0,7.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
958,2048,10,6,0,15,1,0.0,4.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
959,1024,9,9,0,21,0,0.0,8.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
960,1024,8,7,0,13,0,0.0,3.0,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
961,5120,10,4,0,20,1,0.0,3.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
962,2048,7,3,0,19,1,0.0,3.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
963,500,9,5,0,15,0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
964,1024,10,7,1,12,0,0.0,4.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
965,500,10,4,2,13,0,0.0,8.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
966,5120,10,4,0,15,1,0.0,4.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
967,2048,8,3,0,11,1,0.0,5.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
968,2048,10,1,0,22,1,9.7,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
969,500,9,5,1,17,0,0.0,1.0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
970,2048,8,0,0,20,0,0.0,1.0,1.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
971,1024,10,5,0,17,0,23.7,3.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
972,1024,8,4,0,20,1,0.0,4.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
973,1024,10,3,1,15,1,0.0,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
974,200,9,3,0,17,0,0.0,4.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
975,1024,8,5,0,11,1,0.0,3.0,1.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
976,5120,7,4,0,16,0,0.0,3.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
977,1024,9,5,0,17,0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
978,2048,10,4,0,16,1,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
979,2048,10,4,0,18,0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
980,1024,9,5,0,13,2,0.0,4.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
981,1024,8,4,1,17,0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
982,500,9,4,2,14,0,0.0,2.0,1.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
983,2048,8,1,0,19,2,0.0,7.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
984,2048,8,6,1,13,0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
985,1024,10,3,0,16,1,0.0,9.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
986,500,8,4,1,15,0,0.0,3.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
987,200,9,6,0,25,0,4.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
988,200,9,2,0,18,0,0.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
989,500,10,5,0,14,0,0.0,4.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
990,2048,10,6,1,18,1,0.0,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
991,2048,9,1,0,19,0,0.0,9.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
992,5120,10,5,0,14,1,17.2,4.0,1.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
993,100,8,7,1,16,0,5.6,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
994,1024,9,2,0,12,2,0.0,5.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
995,2048,10,3,1,13,1,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,1024,10,3,1,17,0,0.0,4.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
997,2048,7,7,0,12,0,0.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
998,5120,10,4,0,18,2,0.0,11.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
999,1024,8,2,0,23,0,0.0,1.0,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1000,500,10,6,0,16,1,0.0,4.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1001,1024,10,7,0,22,0,0.0,8.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1002,200,10,2,0,18,0,0.0,5.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1003,1024,8,0,0,20,0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1004,2048,9,2,1,15,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1005,1024,10,4,0,12,1,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1006,2048,10,5,1,19,1,0.0,7.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1007,500,8,3,0,19,0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1008,1024,9,2,1,15,0,0.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1009,2048,9,2,0,16,0,0.0,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1010,500,8,4,0,18,0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1011,500,8,6,1,12,1,11.1,2.0,1.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1012,1024,9,2,1,14,0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1013,5120,9,3,1,22,0,0.0,3.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1014,2048,9,6,0,14,1,0.0,3.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1015,1024,10,5,1,18,0,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1016,1024,9,4,1,13,0,0.0,3.0,1.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1017,2048,8,7,1,21,0,18.4,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1018,500,9,7,0,21,0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1019,2048,7,4,1,16,2,1.9,1.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020,2048,7,4,1,7,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1021,1024,8,0,0,17,0,0.0,2.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1022,2048,9,3,0,17,1,0.0,7.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1023,200,9,3,0,16,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1024,2048,9,3,0,11,0,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1025,2048,10,6,1,16,0,4.6,3.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1026,200,9,11,0,16,1,0.0,2.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1027,1024,7,1,0,17,1,6.7,3.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1028,1024,9,0,0,19,0,0.0,4.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1029,1024,8,2,0,11,0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1030,200,9,1,0,19,0,0.0,2.0,1.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1031,1024,8,5,0,12,0,0.0,4.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1032,2048,10,2,0,18,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,1024,8,2,3,15,1,0.0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1034,1024,8,5,0,19,0,18.1,4.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,1024,8,0,1,19,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1036,1024,9,4,0,16,0,11.0,3.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1037,500,10,5,1,14,1,0.0,5.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1038,1024,9,4,0,17,1,5.6,5.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1039,100,10,3,0,11,1,0.0,7.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1040,1024,9,2,0,14,1,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1041,1024,10,4,0,14,0,23.1,6.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1042,1024,10,4,1,17,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1043,2048,10,6,0,11,1,25.1,2.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1044,5120,8,4,0,16,0,0.0,8.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1045,1024,10,2,1,18,0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1046,1024,9,2,1,18,0,0.0,4.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1047,2048,10,2,2,16,0,0.0,5.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1048,200,10,3,0,17,0,0.0,9.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1049,2048,7,4,0,19,1,0.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1050,1024,10,5,0,14,0,0.0,1.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1051,1024,8,2,0,18,0,0.0,3.0,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1052,500,8,3,2,16,0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1053,2048,10,3,2,16,1,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1054,2048,9,2,0,13,0,26.6,2.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1055,2048,8,3,0,19,0,0.0,2.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1056,500,6,4,0,12,0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1057,1024,10,4,0,15,1,0.0,5.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1058,200,10,4,0,16,0,0.0,5.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1059,2048,10,2,0,15,0,2.1,3.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1060,1024,9,2,0,16,0,0.0,3.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1061,2048,9,2,0,14,0,0.0,2.0,1.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1062,5120,7,6,0,15,1,0.2,3.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1063,2048,7,5,0,15,1,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1064,1024,10,4,0,18,1,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1065,2048,9,7,1,16,0,0.0,3.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1066,1024,9,6,0,18,2,0.0,7.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1067,5120,8,5,1,19,0,0.0,3.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1068,2048,10,3,1,18,1,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1069,500,8,3,0,19,0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1070,500,10,5,0,19,0,16.7,3.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1071,500,8,1,0,16,0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1072,500,9,2,1,17,0,0.0,4.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1073,1024,9,6,0,17,0,0.0,5.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1074,200,8,2,1,12,0,4.6,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1075,200,9,10,0,15,1,0.0,3.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1076,1024,9,4,0,15,1,0.0,7.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1077,1024,10,5,0,14,0,0.0,3.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1078,200,10,6,0,17,2,0.0,3.0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1079,1024,10,2,0,16,0,0.0,11.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1080,500,8,5,0,9,1,0.0,2.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1081,1024,9,4,0,19,0,0.0,2.0,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1082,5120,8,4,0,15,1,0.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1083,1024,8,1,0,19,0,0.0,2.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1084,2048,8,4,0,19,0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1085,200,10,6,0,16,1,0.0,9.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1086,1024,10,9,0,14,0,0.0,8.0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1087,1024,10,6,1,21,0,0.0,4.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1088,1024,9,6,0,19,1,0.0,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
